PINCODE,CITY,STATE
522201,Tenali,ANDHRA PRADESH
522101,Bapatla,ANDHRA PRADESH
517501,Tirupati (Urban),ANDHRA PRADESH
517101,Chandragiri,ANDHRA PRADESH
517644,Srikalahasti,ANDHRA PRADESH
530001,Visakhapatnam (Urban),ANDHRA PRADESH
530004,Visakhapatnam (Urban),ANDHRA PRADESH
535002,Vizianagaram,ANDHRA PRADESH
515651,Chennekothapalle,ANDHRA PRADESH
515661,Bathalapalli,ANDHRA PRADESH
515641,Kanaganapalli,ANDHRA PRADESH
515722,Raptadu,ANDHRA PRADESH
515501,Mudigubba,ANDHRA PRADESH
515331,Lepakshi,ANDHRA PRADESH
515631,Tadimarri,ANDHRA PRADESH
515581,Talupula,ANDHRA PRADESH
515581,N.p. Kunta,ANDHRA PRADESH
515571,Tanakallu,ANDHRA PRADESH
515571,Tanakal,ANDHRA PRADESH
515311,Agali,ANDHRA PRADESH
515281,Amarapuram,ANDHRA PRADESH
515631,Bathalapalli,ANDHRA PRADESH
515631,Dharmavaram,ANDHRA PRADESH
515651,C.k. Palli,ANDHRA PRADESH
515511,Mudigubba,ANDHRA PRADESH
515551,Nallacheruvu,ANDHRA PRADESH
515621,Ramagiri,ANDHRA PRADESH
515621,Kambaduru,ANDHRA PRADESH
515621,Kanaganapalle,ANDHRA PRADESH
515134,Penukonda,ANDHRA PRADESH
515164,Penukonda,ANDHRA PRADESH
515286,Gudibanda,ANDHRA PRADESH
515291,Madakasira,ANDHRA PRADESH
515291,Rolla,ANDHRA PRADESH
515291,Gudibanda,ANDHRA PRADESH
515261,Parigi,ANDHRA PRADESH
515110,Kothacheruvu,ANDHRA PRADESH
515110,Penukonda,ANDHRA PRADESH
515110,Puttaparthi,ANDHRA PRADESH
515561,Obuladevaracheruvu,ANDHRA PRADESH
515561,Amadaguru,ANDHRA PRADESH
515561,O.d. Cheruvu,ANDHRA PRADESH
515154,Bukkapatnam,ANDHRA PRADESH
515271,Gudibanda,ANDHRA PRADESH
515271,Rolla,ANDHRA PRADESH
515124,Penukonda,ANDHRA PRADESH
515124,Somandepalli,ANDHRA PRADESH
515124,Roddam,ANDHRA PRADESH
515305,Amarapuram,ANDHRA PRADESH
515305,Madakasira,ANDHRA PRADESH
515305,Gudibanda,ANDHRA PRADESH
515321,Rolla,ANDHRA PRADESH
515341,Chilamathur,ANDHRA PRADESH
515231,Gorantla,ANDHRA PRADESH
515231,Puttaparthi,ANDHRA PRADESH
515301,Madakasira,ANDHRA PRADESH
515286,Amarapuram,ANDHRA PRADESH
515202,Bathalapalle,ANDHRA PRADESH
515202,Lepakshi,ANDHRA PRADESH
515212,Hindupur,ANDHRA PRADESH
515212,Parigi,ANDHRA PRADESH
515521,N.p. Kunta,ANDHRA PRADESH
515521,Gandlapenta,ANDHRA PRADESH
515591,Kadiri,ANDHRA PRADESH
515591,O.d. Cheruvu,ANDHRA PRADESH
515541,Kadiri,ANDHRA PRADESH
515541,Mudigubba,ANDHRA PRADESH
515541,Talupula,ANDHRA PRADESH
515651,Hindupur,ANDHRA PRADESH
515241,Gorantla,ANDHRA PRADESH
515241,Somandepalli,ANDHRA PRADESH
515241,Somandepalle,ANDHRA PRADESH
515101,Ramagiri,ANDHRA PRADESH
515101,C.k. Palli,ANDHRA PRADESH
515101,Chennekothapalle,ANDHRA PRADESH
515661,Tadimarri,ANDHRA PRADESH
515661,Bathalapalle,ANDHRA PRADESH
515144,Puttaparthi,ANDHRA PRADESH
533214,Ambajipeta,ANDHRA PRADESH
533214,P.gannavaram Mandal,ANDHRA PRADESH
533214,P.gannavaram,ANDHRA PRADESH
533222,Amalapuram Mandal,ANDHRA PRADESH
533222,Katrenikona Mandal,ANDHRA PRADESH
533222,Uppalaguptam,ANDHRA PRADESH
533222,Mummidivaram Mandal,ANDHRA PRADESH
533222,Uppalaguptam Mandal,ANDHRA PRADESH
533222,Katrenikona,ANDHRA PRADESH
533252,Sakhinetipalli Mandal,ANDHRA PRADESH
533252,,ANDHRA PRADESH
533252,Razole Mandal,ANDHRA PRADESH
533221,Amalapuram,ANDHRA PRADESH
533221,Ambajipeta Mandal,ANDHRA PRADESH
533210,Allavaram,ANDHRA PRADESH
533210,Allavaram Mandal,ANDHRA PRADESH
533212,Katrenikona,ANDHRA PRADESH
533241,Ambajipeta,ANDHRA PRADESH
533241,Ainavilli Mandal,ANDHRA PRADESH
533211,Ainavilli,ANDHRA PRADESH
533216,Mummidivaram,ANDHRA PRADESH
533218,Amalapuram,ANDHRA PRADESH
533218,Allavaram,ANDHRA PRADESH
533239,Ambajipeta,ANDHRA PRADESH
533213,Uppalaguptam,ANDHRA PRADESH
533213,Amalapuram,ANDHRA PRADESH
533254,Malikipuram,ANDHRA PRADESH
533251,Sakhinetipalli,ANDHRA PRADESH
533250,Sakhinetipalli,ANDHRA PRADESH
533250,Malikipuram,ANDHRA PRADESH
533247,Mamidikuduru,ANDHRA PRADESH
533248,Razole,ANDHRA PRADESH
533248,Mamidikuduru,ANDHRA PRADESH
533238,Ravulapalem,ANDHRA PRADESH
533236,Atreyapuram,ANDHRA PRADESH
533236,Ravulapalem,ANDHRA PRADESH
533577,Amalapuram.,ANDHRA PRADESH
533577,Ainavilli,ANDHRA PRADESH
533577,Amalapuram,ANDHRA PRADESH
533235,Atreyapuram,ANDHRA PRADESH
533240,P.gannavaram,ANDHRA PRADESH
533274,Kothapeta,ANDHRA PRADESH
533274,P.gannavaram,ANDHRA PRADESH
533274,Ravulapalem,ANDHRA PRADESH
533253,Malikipuram,ANDHRA PRADESH
533244,Razole,ANDHRA PRADESH
533244,Malikipuram,ANDHRA PRADESH
533249,Razole,ANDHRA PRADESH
533249,Mamidikuduru,ANDHRA PRADESH
533249,P.gannavaram,ANDHRA PRADESH
533228,Kothapeta,ANDHRA PRADESH
533228,Ainavilli,ANDHRA PRADESH
533228,Ambajipeta,ANDHRA PRADESH
533237,Atreypauram,ANDHRA PRADESH
533237,Atreyapuram,ANDHRA PRADESH
533220,I.polavaram,ANDHRA PRADESH
533220,I.polavaram Mandal,ANDHRA PRADESH
533241,Amabajipeta,ANDHRA PRADESH
533217,Allavaram Mandal,ANDHRA PRADESH
533217,Allavaram,ANDHRA PRADESH
531031,Anakapalle,ANDHRA PRADESH
531033,Anakapalle,ANDHRA PRADESH
531081,Anakapalle,ANDHRA PRADESH
531020,Anakapalle,ANDHRA PRADESH
531021,Anakapalle,ANDHRA PRADESH
531019,Anakapalle,ANDHRA PRADESH
531127,Anakapalle,ANDHRA PRADESH
531055,Anakapalle,ANDHRA PRADESH
531002,Anakapalle,ANDHRA PRADESH
531118,Narsipatnam,ANDHRA PRADESH
531085,Narsipatnam,ANDHRA PRADESH
531084,Narsipatnam,ANDHRA PRADESH
531133,Narsipatnam,ANDHRA PRADESH
531133,G K Veedhi,ANDHRA PRADESH
531105,Narsipatnam,ANDHRA PRADESH
531117,Narsipatnam,ANDHRA PRADESH
531149,Chodavaram,ANDHRA PRADESH
531151,Chodavaram,ANDHRA PRADESH
531151,Dumbriguda,ANDHRA PRADESH
531084,Golugonda,ANDHRA PRADESH
531113,Narsipatnam,ANDHRA PRADESH
531115,Narsipatnam,ANDHRA PRADESH
531115,Nathavaram,ANDHRA PRADESH
531034,Chodavaram,ANDHRA PRADESH
531022,Chodavaram,ANDHRA PRADESH
531075,Chodavaram,ANDHRA PRADESH
531075,Devarapalli,ANDHRA PRADESH
531027,Chodavaram,ANDHRA PRADESH
531027,Paderu,ANDHRA PRADESH
531024,Chodavaram,ANDHRA PRADESH
531040,Chodavaram,ANDHRA PRADESH
531025,Chodavaram,ANDHRA PRADESH
531026,Chodavaram,ANDHRA PRADESH
531151,Ananthagiri,ANDHRA PRADESH
531030,Chodavaram,ANDHRA PRADESH
531030,Ananthagiri,ANDHRA PRADESH
531029,Chodavaram,ANDHRA PRADESH
531023,Chodavaram,ANDHRA PRADESH
531077,Chodavaram,ANDHRA PRADESH
531028,Chodavaram,ANDHRA PRADESH
531035,Anakapalle,ANDHRA PRADESH
531032,Anakapalle,ANDHRA PRADESH
531061,Anakapalle,ANDHRA PRADESH
531055,Atchutapuram,ANDHRA PRADESH
531036,Cheedikada,ANDHRA PRADESH
531149,Araku Valley,ANDHRA PRADESH
531011,Anakapalle,ANDHRA PRADESH
531082,Anakapalle,ANDHRA PRADESH
531111,Narsipatnam,ANDHRA PRADESH
531111,Chintapalle,ANDHRA PRADESH
531114,Narsipatnam,ANDHRA PRADESH
531087,Narsipatnam,ANDHRA PRADESH
531126,Anakapalle,ANDHRA PRADESH
531083,Anakapalle,ANDHRA PRADESH
531060,Anakapalle,ANDHRA PRADESH
515711,Kudair,ANDHRA PRADESH
515763,Brhama Samudram,ANDHRA PRADESH
515766,Kundurpi,ANDHRA PRADESH
515701,Bukkarayasamudram,ANDHRA PRADESH
515435,Singanamala,ANDHRA PRADESH
515763,Kalyandurg,ANDHRA PRADESH
515763,Beluguppa,ANDHRA PRADESH
515761,Kalyandurg,ANDHRA PRADESH
515761,Kambadur,ANDHRA PRADESH
515761,Beluguppa,ANDHRA PRADESH
515765,Kalyandurg,ANDHRA PRADESH
515765,Kambadur,ANDHRA PRADESH
515765,Kundurpi,ANDHRA PRADESH
515766,Settur,ANDHRA PRADESH
515766,Shetturu,ANDHRA PRADESH
515701,Bukkaraya Samudram,ANDHRA PRADESH
515415,Tadipatri,ANDHRA PRADESH
515415,Tadpatri,ANDHRA PRADESH
515425,Narpala,ANDHRA PRADESH
515425,Bukkaraya Samudram,ANDHRA PRADESH
515425,Putlur,ANDHRA PRADESH
515414,Putlur,ANDHRA PRADESH
515414,Tadipatri,ANDHRA PRADESH
515414,Tadpatri,ANDHRA PRADESH
515741,Beluguppa,ANDHRA PRADESH
515741,Kanekal,ANDHRA PRADESH
515002,Anantapur,ANDHRA PRADESH
515751,Atmakur,ANDHRA PRADESH
515751,Kalayandurg,ANDHRA PRADESH
515751,Kudair,ANDHRA PRADESH
515741,Uravakonda,ANDHRA PRADESH
515763,Settur,ANDHRA PRADESH
515763,Brahmasamudram,ANDHRA PRADESH
515763,Brahma Samudram,ANDHRA PRADESH
515787,Kalyandurg,ANDHRA PRADESH
515787,Kambadur,ANDHRA PRADESH
515767,Shetturu,ANDHRA PRADESH
515767,Brahma Samudram,ANDHRA PRADESH
515767,Brhama Samudram,ANDHRA PRADESH
515767,Settur,ANDHRA PRADESH
515767,Brahmasamudram,ANDHRA PRADESH
515445,Ammalladinne,ANDHRA PRADESH
515445,Peddapappur,ANDHRA PRADESH
515445,Tadipatri,ANDHRA PRADESH
515701,Singanamala,ANDHRA PRADESH
515701,B K Samudram,ANDHRA PRADESH
515411,Tadipatri,ANDHRA PRADESH
515411,Tadpatri,ANDHRA PRADESH
515411,Peddapappuru,ANDHRA PRADESH
515411,Putluru,ANDHRA PRADESH
515465,Yellanur,ANDHRA PRADESH
515465,Muddanur,ANDHRA PRADESH
515731,Singanamala,ANDHRA PRADESH
515731,Garladinne,ANDHRA PRADESH
515731,Garladinna,ANDHRA PRADESH
515731,Bukkaraya Samudram,ANDHRA PRADESH
515004,Anantapur,ANDHRA PRADESH
515721,Anantapur,ANDHRA PRADESH
515722,Rapthadu,ANDHRA PRADESH
515711,Kuderu,ANDHRA PRADESH
534235,,ANDHRA PRADESH
534237,,ANDHRA PRADESH
534239,,ANDHRA PRADESH
534238,,ANDHRA PRADESH
534240,,ANDHRA PRADESH
534206,,ANDHRA PRADESH
534247,,ANDHRA PRADESH
534208,,ANDHRA PRADESH
534202,,ANDHRA PRADESH
534123,,ANDHRA PRADESH
534328,,ANDHRA PRADESH
534268,,ANDHRA PRADESH
534280,,ANDHRA PRADESH
534326,,ANDHRA PRADESH
534324,,ANDHRA PRADESH
534222,,ANDHRA PRADESH
534216,,ANDHRA PRADESH
534268,Palakol (mdl),ANDHRA PRADESH
534250,Palakol (mdl),ANDHRA PRADESH
534275,Palakol (mdl),ANDHRA PRADESH
534266,,ANDHRA PRADESH
534243,,ANDHRA PRADESH
534204,,ANDHRA PRADESH
534207,,ANDHRA PRADESH
534199,,ANDHRA PRADESH
534245,,ANDHRA PRADESH
534244,,ANDHRA PRADESH
534236,,ANDHRA PRADESH
534225,Attili (mdl),ANDHRA PRADESH
534134,Manchili (mdl),ANDHRA PRADESH
534134,Minavilluru(mdl),ANDHRA PRADESH
534134,Moyyeru(mdl),ANDHRA PRADESH
534134,,ANDHRA PRADESH
534225,,ANDHRA PRADESH
534230,,ANDHRA PRADESH
534209,,ANDHRA PRADESH
534210,,ANDHRA PRADESH
534124,,ANDHRA PRADESH
534217,,ANDHRA PRADESH
534330,,ANDHRA PRADESH
534269,,ANDHRA PRADESH
534218,,ANDHRA PRADESH
534122,,ANDHRA PRADESH
534227,,ANDHRA PRADESH
534320,,ANDHRA PRADESH
534267,,ANDHRA PRADESH
534265,,ANDHRA PRADESH
534338,,ANDHRA PRADESH
534250,,ANDHRA PRADESH
534281,,ANDHRA PRADESH
534275,,ANDHRA PRADESH
534327,,ANDHRA PRADESH
517125,Gangadhara Nellore,ANDHRA PRADESH
517128,Chittoor,ANDHRA PRADESH
517167,Srirangarajapuram,ANDHRA PRADESH
517432,Madanapalle,ANDHRA PRADESH
517247,Madanpalle,ANDHRA PRADESH
517247,Punganur,ANDHRA PRADESH
517418,Chowdepalle,ANDHRA PRADESH
517417,Ramasamudram,ANDHRA PRADESH
517257,Madanapalle,ANDHRA PRADESH
517257,Chowdepalle,ANDHRA PRADESH
517414,Peddapanjani,ANDHRA PRADESH
517123,,ANDHRA PRADESH
517370,Madanpalle,ANDHRA PRADESH
517370,B.Kothakota,ANDHRA PRADESH
517422,Yadamarri,ANDHRA PRADESH
517132,Gudipala,ANDHRA PRADESH
517419,Palasamudram,ANDHRA PRADESH
517126,Penumuru,ANDHRA PRADESH
517421,Gangadhara Nellore,ANDHRA PRADESH
517426,Palamaner,ANDHRA PRADESH
517425,Kuppam,ANDHRA PRADESH
517426,Gudupalle,ANDHRA PRADESH
517423,Santhipuram,ANDHRA PRADESH
517401,Ramakuppam,ANDHRA PRADESH
517424,Venkatagirikota,ANDHRA PRADESH
517390,Mulakalacheruvu,ANDHRA PRADESH
516228,B.Kodur,ANDHRA PRADESH
516267,Galiveedu,ANDHRA PRADESH
516259,Chakrayapet,ANDHRA PRADESH
516270,Rayachoti,ANDHRA PRADESH
516257,Lakkireddipalle,ANDHRA PRADESH
516193,B.Kodur,ANDHRA PRADESH
516505,Porumamilla,ANDHRA PRADESH
516003,Chinthakommadinne,ANDHRA PRADESH
516003,Cuddapah,ANDHRA PRADESH
516005,Cuddapah,ANDHRA PRADESH
516269,Rayachoti,ANDHRA PRADESH
516269,Chinnamandem,ANDHRA PRADESH
516129,T Sundupalle,ANDHRA PRADESH
516129,Rayachoti,ANDHRA PRADESH
516130,T Sundupalle,ANDHRA PRADESH
516268,Veeraballe,ANDHRA PRADESH
516107,Pullampeta,ANDHRA PRADESH
516128,Penagalur,ANDHRA PRADESH
516128,Chitvel,ANDHRA PRADESH
516502,Badvel,ANDHRA PRADESH
516502,Brahmamgarimattam,ANDHRA PRADESH
516502,B.Kodur,ANDHRA PRADESH
516162,Chennur,ANDHRA PRADESH
516105,Kodur,ANDHRA PRADESH
516105,Obulavaripalle,ANDHRA PRADESH
516247,Sidhout,ANDHRA PRADESH
516126,Rajampet,ANDHRA PRADESH
516126,Penagalur,ANDHRA PRADESH
516213,Vontimitta,ANDHRA PRADESH
516213,Sidhout,ANDHRA PRADESH
516004,Chinthakommadinne,ANDHRA PRADESH
516233,Gopavaram,ANDHRA PRADESH
516501,Porumamilla,ANDHRA PRADESH
516501,Atlur,ANDHRA PRADESH
516501,Badvel,ANDHRA PRADESH
516227,Badvel,ANDHRA PRADESH
516217,Kalasapadu,ANDHRA PRADESH
516217,Sri Avadhutha Kasinayana,ANDHRA PRADESH
516503,Brahmamgarimattam,ANDHRA PRADESH
516203,Khajipet,ANDHRA PRADESH
516152,Vontimitta,ANDHRA PRADESH
516270,Rayachoty,ANDHRA PRADESH
516270,Ramapuram,ANDHRA PRADESH
516150,Nandalur,ANDHRA PRADESH
516150,Rajampet,ANDHRA PRADESH
516504,Ramapuram,ANDHRA PRADESH
516504,Lakkireddipalle,ANDHRA PRADESH
516101,Kodur,ANDHRA PRADESH
516214,Chinnamandem,ANDHRA PRADESH
516104,Chitvel,ANDHRA PRADESH
516163,Chennur,ANDHRA PRADESH
516004,Cuddapah,ANDHRA PRADESH
516108,Obulavaripalle,ANDHRA PRADESH
516110,Obulavaripalle,ANDHRA PRADESH
516110,Chitvel,ANDHRA PRADESH
516127,Penagalur,ANDHRA PRADESH
516108,OBULAVARIPALLI,ANDHRA PRADESH
516193,Porumamilla,ANDHRA PRADESH
516193,Kalasapadu,ANDHRA PRADESH
516107,Badvel,ANDHRA PRADESH
516215,Sambepalle,ANDHRA PRADESH
516002,Sidhout,ANDHRA PRADESH
516237,Sidhout,ANDHRA PRADESH
516151,Nandalur,ANDHRA PRADESH
534426,Dwarakatirumala,ANDHRA PRADESH
534456,Jeelugumilli,ANDHRA PRADESH
534311,Kannapuram,ANDHRA PRADESH
534437,Pedapadu,ANDHRA PRADESH
534455,J.r.gudem,ANDHRA PRADESH
534455,J.r.gudem Bo,ANDHRA PRADESH
534449,Kamavarapukota,ANDHRA PRADESH
534449,K.kota,ANDHRA PRADESH
534312,Koyyalagudem,ANDHRA PRADESH
534451,Lakkavaram,ANDHRA PRADESH
534475,Vijayarai,ANDHRA PRADESH
534004,Chataparru,ANDHRA PRADESH
534437,Padapadu,ANDHRA PRADESH
534003,S.v.peta,ANDHRA PRADESH
534003,S.v. Peta,ANDHRA PRADESH
534002,Eluru,ANDHRA PRADESH
534475,Vijaayrai,ANDHRA PRADESH
534432,Denduluru,ANDHRA PRADESH
534450,Eluru,ANDHRA PRADESH
534450,Gopannapalem,ANDHRA PRADESH
534435,Gopannapalem,ANDHRA PRADESH
534427,Gundugolanu,ANDHRA PRADESH
534007,Eluru,ANDHRA PRADESH
534442,Kovvali,ANDHRA PRADESH
534460,Chintalapudi,ANDHRA PRADESH
534426,D.tirumala,ANDHRA PRADESH
534416,Kaikaram,ANDHRA PRADESH
534401,Pulla,ANDHRA PRADESH
534450,Tadikalapudi,ANDHRA PRADESH
534452,Tadikalapudi,ANDHRA PRADESH
534448,Buttayagudem,ANDHRA PRADESH
534462,Dharmajigudem,ANDHRA PRADESH
534461,Pragadavaram,ANDHRA PRADESH
534467,T.narasapuram,ANDHRA PRADESH
534425,Bhimadole,ANDHRA PRADESH
534406,Chebrole,ANDHRA PRADESH
521343,Mudinepalli,ANDHRA PRADESH
521322,Gudivada,ANDHRA PRADESH
521325,Mudinepalli,ANDHRA PRADESH
521340,Kaikalur,ANDHRA PRADESH
521111,Nuzvid,ANDHRA PRADESH
521213,Musunuru,ANDHRA PRADESH
521312,Vunguturu,ANDHRA PRADESH
521321,Pedaparupudi,ANDHRA PRADESH
521321,Nandivada,ANDHRA PRADESH
521333,Kaikalur,ANDHRA PRADESH
521333,Mandavalli,ANDHRA PRADESH
521333,Kalidindi,ANDHRA PRADESH
521333,Kalidinid,ANDHRA PRADESH
521344,Kalidindi,ANDHRA PRADESH
521343,Mudinepelli,ANDHRA PRADESH
521343,Kalidindi,ANDHRA PRADESH
521343,Kaikalur,ANDHRA PRADESH
521330,Gudlavalleru,ANDHRA PRADESH
521330,Gudivada,ANDHRA PRADESH
521324,Bantumilli,ANDHRA PRADESH
521324,Kruthivennu,ANDHRA PRADESH
521324,Krithivennu,ANDHRA PRADESH
521148,Pedaparupudi,ANDHRA PRADESH
521322,Pamarru,ANDHRA PRADESH
521345,Mandavalli,ANDHRA PRADESH
521345,Bantumilli,ANDHRA PRADESH
521260,Vunguturu,ANDHRA PRADESH
521260,Kankipadu,ANDHRA PRADESH
521260,Kakulapadu,ANDHRA PRADESH
521323,Gudivada,ANDHRA PRADESH
521323,Mudinepalli,ANDHRA PRADESH
521325,Gudivada,ANDHRA PRADESH
521325,Mandavalli,ANDHRA PRADESH
521325,Gudlavalleru,ANDHRA PRADESH
521261,Vuyyuru,ANDHRA PRADESH
521390,Pamarru,ANDHRA PRADESH
521329,Mudinepalli,ANDHRA PRADESH
521329,Bantumilli,ANDHRA PRADESH
521329,Mudinepalle,ANDHRA PRADESH
521326,Nandivada,ANDHRA PRADESH
521326,Mandavalli,ANDHRA PRADESH
521327,Nandivada,ANDHRA PRADESH
521327,Gudivada,ANDHRA PRADESH
521263,Pedaparupudi,ANDHRA PRADESH
521207,Nuzvid,ANDHRA PRADESH
521207,Musunuru,ANDHRA PRADESH
521202,Nuz Id,ANDHRA PRADESH
521111,Bapulapadu,ANDHRA PRADESH
521111,Billanapalli,ANDHRA PRADESH
521105,Bapulapadu,ANDHRA PRADESH
521105,Nuzvid,ANDHRA PRADESH
521311,Vunguturu,ANDHRA PRADESH
521106,Nandivada,ANDHRA PRADESH
521106,Bapulapadu,ANDHRA PRADESH
521213,Chatrai,ANDHRA PRADESH
521213,Nuzvid,ANDHRA PRADESH
521213,Vissannapet,ANDHRA PRADESH
521214,Chatrai,ANDHRA PRADESH
521214,Vissannapet,ANDHRA PRADESH
521215,Reddigudem,ANDHRA PRADESH
521215,Vissannapet,ANDHRA PRADESH
521333,Vissannapet,ANDHRA PRADESH
524309,Virur,ANDHRA PRADESH
524409,Gudur,ANDHRA PRADESH
524131,Balayapalli,ANDHRA PRADESH
524412,Chillakur,ANDHRA PRADESH
524123,Doravarisatram,ANDHRA PRADESH
524403,Doravarisatram,ANDHRA PRADESH
524126,Doravarisatram,ANDHRA PRADESH
524121,Tada,ANDHRA PRADESH
524121,Doravarisatram,ANDHRA PRADESH
524127,Naidupeta,ANDHRA PRADESH
524127,Chittamuru,ANDHRA PRADESH
515871,Kanekal,ANDHRA PRADESH
515865,Herial,ANDHRA PRADESH
515865,Rayadurg,ANDHRA PRADESH
515832,Vajrakarur,ANDHRA PRADESH
515822,Uravakonda,ANDHRA PRADESH
515401,Gooty,ANDHRA PRADESH
515402,Gooty,ANDHRA PRADESH
515863,Gummagatta,ANDHRA PRADESH
515863,Brahmasamudram,ANDHRA PRADESH
515774,Garladinne,ANDHRA PRADESH
515871,Bommanahal,ANDHRA PRADESH
515865,Gummagatta,ANDHRA PRADESH
515865,Kanekal,ANDHRA PRADESH
515455,Peddavadugur,ANDHRA PRADESH
515455,Yadiki,ANDHRA PRADESH
515803,Guntakal,ANDHRA PRADESH
515775,Pamidi,ANDHRA PRADESH
515775,Guntakal,ANDHRA PRADESH
515405,Pedda Vadagur,ANDHRA PRADESH
515405,Pamidi,ANDHRA PRADESH
515405,Peddavadugur,ANDHRA PRADESH
515405,Gooty,ANDHRA PRADESH
515871,D.Hirehal,ANDHRA PRADESH
515871,Herial,ANDHRA PRADESH
515842,Vajrakarur,ANDHRA PRADESH
515842,Vidapanakal,ANDHRA PRADESH
515842,Guntakal,ANDHRA PRADESH
515812,Uravakonda,ANDHRA PRADESH
515865,D.Hirehal,ANDHRA PRADESH
515611,Peddavadugur,ANDHRA PRADESH
515611,Garladinne,ANDHRA PRADESH
515611,Singanamala,ANDHRA PRADESH
515867,Rayadurg,ANDHRA PRADESH
515867,Gummagatta,ANDHRA PRADESH
515812,Vajrakarur,ANDHRA PRADESH
515812,Vidapanakal,ANDHRA PRADESH
515812,Bommanahal,ANDHRA PRADESH
515870,Bommanahal,ANDHRA PRADESH
515870,Vipanakal,ANDHRA PRADESH
515870,Vidapanakal,ANDHRA PRADESH
515408,Peddapappur,ANDHRA PRADESH
515408,Yadiki,ANDHRA PRADESH
522502,Mangalagiri Ho,ANDHRA PRADESH
522017,Guntur,ANDHRA PRADESH
522305,Pedapalem,ANDHRA PRADESH
522112,Kakumanu,ANDHRA PRADESH
522235,Pedanandipadu,ANDHRA PRADESH
522019,Prathipadu,ANDHRA PRADESH
522018,Ponnekallu,ANDHRA PRADESH
522302,Mangalagiri Ho,ANDHRA PRADESH
522508,Mangalagiri Ho,ANDHRA PRADESH
522237,Mangalagiri Ho,ANDHRA PRADESH
522502,Mangalagiri,ANDHRA PRADESH
522020,Amaravathi,ANDHRA PRADESH
522302,K.c.works,ANDHRA PRADESH
522016,Lemalle,ANDHRA PRADESH
522508,Namburu,ANDHRA PRADESH
522303,Nutakki,ANDHRA PRADESH
522509,Pedakakani,ANDHRA PRADESH
522009,Guntur,ANDHRA PRADESH
522015,Guntur,ANDHRA PRADESH
522302,Pedavadlapudi,ANDHRA PRADESH
522501,Tadepalle,ANDHRA PRADESH
522508,Pedakakani Mandal,ANDHRA PRADESH
522236,Tadikonda,ANDHRA PRADESH
522237,Tulluru,ANDHRA PRADESH
515144,Bukkapatnam,ANDHRA PRADESH
515144,C.k.. Palli,ANDHRA PRADESH
515144,Kothacheruvu,ANDHRA PRADESH
515144,Puttaparthy,ANDHRA PRADESH
515672,Dharmavaram,ANDHRA PRADESH
515672,Bathalapalli,ANDHRA PRADESH
515591,Nallamada,ANDHRA PRADESH
515641,Kanaganapalle,ANDHRA PRADESH
515722,Kanaganapalli,ANDHRA PRADESH
515641,Raptadu,ANDHRA PRADESH
515672,Ramagiri,ANDHRA PRADESH
515672,Bathalapalle,ANDHRA PRADESH
515531,Puttaparthi,ANDHRA PRADESH
515531,O.d. Cheruvu,ANDHRA PRADESH
515531,Nallamada,ANDHRA PRADESH
515531,Obuladevaracheruvu,ANDHRA PRADESH
515133,Puttaparthi,ANDHRA PRADESH
515133,Kothacheruvu,ANDHRA PRADESH
515159,Dharmavaram,ANDHRA PRADESH
515159,Mudigubba,ANDHRA PRADESH
515159,Bukkapatnam,ANDHRA PRADESH
515651,Dharmavaram,ANDHRA PRADESH
515571,N.p. Kunta,ANDHRA PRADESH
515556,Amadagur,ANDHRA PRADESH
515303,Madakasira,ANDHRA PRADESH
515211,Hindupur,ANDHRA PRADESH
515154,Mudigubba,ANDHRA PRADESH
515501,Bathalapalle,ANDHRA PRADESH
515501,Nallamada,ANDHRA PRADESH
515501,Kadiri,ANDHRA PRADESH
515621,Kambadur,ANDHRA PRADESH
515621,Kanaganapalli,ANDHRA PRADESH
515601,Chilamathur,ANDHRA PRADESH
515331,Hindupur,ANDHRA PRADESH
515331,Chilamathur,ANDHRA PRADESH
515123,Roddam,ANDHRA PRADESH
515123,Penukonda,ANDHRA PRADESH
515122,Somandepalle,ANDHRA PRADESH
515122,Somandepalli,ANDHRA PRADESH
533005,Kakinada,ANDHRA PRADESH
533461,Kakinada,ANDHRA PRADESH
533468,Kakinada,ANDHRA PRADESH
533006,Kakinada,ANDHRA PRADESH
533006,Pedapudi,ANDHRA PRADESH
533428,Addathigala,ANDHRA PRADESH
533447,Addathigala,ANDHRA PRADESH
533428,Kothapalli,ANDHRA PRADESH
533450,Peddapuram,ANDHRA PRADESH
533450,pithapuram,ANDHRA PRADESH
533291,Rajavommangi,ANDHRA PRADESH
533483,Y .ramavaram,ANDHRA PRADESH
533463,Thallarevu,ANDHRA PRADESH
533016,Karapa,ANDHRA PRADESH
533016,Kakinada,ANDHRA PRADESH
533260,Ramachandrapuram,ANDHRA PRADESH
533464,Pondicherry,ANDHRA PRADESH
533464,Tallarevu,ANDHRA PRADESH
533464,Thallarevu,ANDHRA PRADESH
533428,Addateegala,ANDHRA PRADESH
521002,Bandar,ANDHRA PRADESH
521130,Mopidevi,ANDHRA PRADESH
521328,Koduru,ANDHRA PRADESH
521138,Movva,ANDHRA PRADESH
521162,Guduru,ANDHRA PRADESH
521120,Nagayalanka,ANDHRA PRADESH
521328,Avanigadda,ANDHRA PRADESH
521122,Avanigadda,ANDHRA PRADESH
521126,Challapalli,ANDHRA PRADESH
521133,Ghantasala,ANDHRA PRADESH
521149,Guduru,ANDHRA PRADESH
